date,BIL,BTAL,CAOS,CTA,DBMF,FLSP,FMF,GDE,GLD,ILS,KMLM,NTSX,QAI,QQQ,RSBT,RSST,SMH,SPY,WTMF
2023-10-25,81.17467498779297,18.632497787475586,81.45999908447266,22.422155380249023,24.82298469543457,21.298879623413086,42.96259307861328,21.126710891723633,183.72000122070312,,30.918983459472656,32.64813232421875,27.476675033569336,344.82623291015625,16.6951904296875,18.739465713500977,136.81509399414062,403.68597412109375,31.273561477661133
2023-10-26,81.21005249023438,18.69460678100586,81.10900115966797,22.254512786865234,24.65973472595215,20.433225631713867,42.98920822143555,20.877220153808594,184.00999450683594,,30.503583908081055,32.406227111816406,27.347023010253906,338.2513732910156,16.64781379699707,18.385927200317383,135.61151123046875,398.8520812988281,31.06024742126465
2023-10-27,81.23657989501953,18.69460678100586,80.91500091552734,22.33833122253418,24.65973472595215,21.023012161254883,43.10451126098633,20.966325759887695,186.14999389648438,,30.597991943359375,32.19334411621094,27.31924057006836,339.8753967285156,16.61086082458496,18.22237777709961,136.4500732421875,397.0440673828125,31.06951904296875
2023-10-30,81.24544525146484,18.69460678100586,81.50399780273438,22.229368209838867,24.590993881225586,22.126482009887695,42.829566955566406,21.0821590423584,185.10000610351562,,30.513023376464844,32.5610466003418,27.50445556640625,343.70416259765625,16.505687713623047,18.391803741455078,136.10479736328125,401.79107666015625,31.14371681213379
2023-10-31,81.24544525146484,18.712352752685547,81.75299835205078,22.145549774169922,24.737062454223633,21.45583724975586,42.9005126953125,21.096416473388672,184.08999633789062,,30.541343688964844,32.71586990356445,27.4674129486084,345.34783935546875,16.638338088989258,18.70224952697754,137.0814666748047,404.3144836425781,31.134441375732422
2023-11-01,81.27035522460938,18.872060775756836,82.12000274658203,22.329954147338867,24.47929573059082,21.317903518676758,42.69652557373047,21.27819061279297,183.50999450683594,,30.371408462524414,33.18033218383789,27.55076026916504,351.3420104980469,16.496212005615234,18.666013717651367,140.49496459960938,408.62640380859375,31.2921085357666
2023-11-02,81.2969970703125,18.543771743774414,82.46499633789062,22.33833122253418,24.290267944335938,21.436813354492188,43.06903839111328,21.645301818847656,184.1199951171875,,30.116504669189453,33.915740966796875,27.75449562072754,357.7200012207031,16.486736297607422,18.830541610717773,144.13531494140625,416.4573974609375,31.533241271972656
2023-11-03,81.30589294433594,18.401811599731445,82.59500122070312,22.262897491455078,23.980945587158203,21.34263801574707,42.35062026977539,21.991029739379883,184.7899932861328,,29.408437728881836,34.36085891723633,27.87488555908203,361.92279052734375,16.35408592224121,18.66895294189453,147.49945068359375,420.2569580078125,31.459043502807617
2023-11-06,81.31478881835938,18.57926368713379,82.58999633789062,22.363483428955078,24.101234436035156,21.536697387695312,42.590087890625,21.786977767944336,183.35000610351562,,29.795513153076172,34.399566650390625,27.86562728881836,363.3992004394531,16.3446102142334,18.785491943359375,147.9335479736328,421.22369384765625,31.468324661254883
2023-11-07,81.33256530761719,18.490537643432617,82.61000061035156,22.413774490356445,24.032503128051758,21.313148498535156,42.492530822753906,21.808364868164062,182.58999633789062,,29.559490203857422,34.554386138916016,27.88414764404297,366.8343200683594,16.382511138916016,18.852088928222656,148.86090087890625,422.42254638671875,31.56106185913086
2023-11-08,81.3414306640625,18.490537643432617,82.60099792480469,22.438920974731445,23.980945587158203,21.241802215576172,42.235328674316406,21.578474044799805,180.77000427246094,,29.323467254638672,34.65114974975586,27.88414764404297,367.07049560546875,16.42041015625,18.847190856933594,149.39364624023438,422.7319030761719,31.542512893676758
2023-11-09,81.38587951660156,18.632497787475586,82.6500015258789,22.673616409301758,24.204345703125,21.298879623413086,42.519142150878906,21.50006103515625,181.49000549316406,,29.738868713378906,34.21570587158203,27.791540145874023,364.2457275390625,16.373035430908203,18.805078506469727,149.12728881835938,419.4351806640625,31.663087844848633
2023-11-10,81.394775390625,18.641372680664062,82.76699829101562,22.623329162597656,24.238710403442383,21.403518676757812,42.616695404052734,21.661340713500977,179.50999450683594,,29.86159896850586,34.74790954589844,27.85636329650879,372.43475341796875,16.42041015625,19.145883560180664,155.16497802734375,425.9803771972656,31.755834579467773
