date,SPX,BOND,GOLD,OIL,USD,CASH
2011-10-27,99.30509948730469,73.75830841064453,169.5500030517578,23.90052032470703,17.668724060058594,73.65241241455078
2011-10-28,99.28194427490234,74.2015151977539,169.6199951171875,23.7990665435791,17.67707633972168,73.65241241455078
2011-10-31,96.88868713378906,75.19676208496094,167.33999633789062,23.435531616210938,18.019590377807617,73.63629150390625
2011-11-01,94.18661499023438,76.09864807128906,167.3800048828125,23.15653419494629,18.211732864379883,73.66844940185547
2011-11-02,95.7229232788086,75.9166259765625,169.05999755859375,23.30025863647461,18.16996192932129,73.65241241455078
2011-11-03,97.46773529052734,75.56000518798828,171.72000122070312,23.587709426879883,18.086421966552734,73.63629150390625
2011-11-04,96.87325286865234,75.7856216430664,170.85000610351562,23.66379737854004,18.136545181274414,73.65241241455078
2011-11-07,97.4754409790039,75.87295532226562,174.97999572753906,24.01042938232422,18.11983871459961,73.66844940185547
2011-11-08,98.7260971069336,75.53082275390625,173.52999877929688,24.1287899017334,18.036298751831055,73.66844940185547
2011-11-09,95.0821304321289,76.20056915283203,172.07000732421875,23.596160888671875,18.353750228881836,73.65241241455078
2011-11-10,95.97770690917969,75.829345703125,171.13999938964844,23.57080078125,18.303627014160156,73.66844940185547
2011-11-11,97.78424072265625,75.47988891601562,173.9600067138672,23.7990665435791,18.11983871459961,73.65241241455078
2011-11-14,96.85781860351562,75.95307159423828,173.1999969482422,23.54543685913086,18.245147705078125,73.66844940185547
2011-11-15,97.33647155761719,75.85113525390625,173.36000061035156,23.714523315429688,18.353750228881836,73.65241241455078
2011-11-16,95.79241943359375,76.12774658203125,171.50999450683594,23.65534019470215,18.412229537963867,73.66844940185547
2011-11-17,94.27154541015625,76.2806396484375,167.10000610351562,23.10580825805664,18.437294006347656,73.66844940185547
2011-11-18,94.17117309570312,75.99674987792969,167.6199951171875,23.071992874145508,18.38716697692871,73.66844940185547
2011-11-21,92.38008117675781,76.20784759521484,163.5,22.902904510498047,18.420581817626953,73.66844940185547
2011-11-22,92.01722717285156,76.44078063964844,165.30999755859375,23.055084228515625,18.412229537963867,73.65241241455078
2011-11-23,89.98680877685547,76.70284271240234,164.8300018310547,22.708454132080078,18.62108039855957,73.66844940185547
2011-11-25,89.81697845458984,76.21511840820312,163.39999389648438,22.522457122802734,18.72968101501465,73.66844940185547
2011-11-28,92.41870880126953,76.22237396240234,166.6300048828125,22.801448822021484,18.654495239257812,73.66844940185547
2011-11-29,92.68118286132812,76.07684326171875,166.8800048828125,23.097352981567383,18.587663650512695,73.63629150390625
2011-11-30,96.49493408203125,75.6327896118164,170.1300048828125,23.367895126342773,18.42893409729004,73.65241241455078
2011-12-01,96.47950744628906,75.61088562011719,169.6300048828125,23.28335189819336,18.420581817626953,73.63629150390625
2011-12-02,96.39459228515625,75.94638061523438,169.82000732421875,23.486257553100586,18.479061126708984,73.65241241455078
2011-12-05,97.44454193115234,75.90261840820312,167.32000732421875,23.359439849853516,18.479061126708984,73.65241241455078
2011-12-06,97.4754409790039,75.7057113647461,168.17999267578125,23.486257553100586,18.46235466003418,73.66844940185547
2011-12-07,97.83828735351562,76.04849243164062,169.39999389648438,23.28335189819336,18.437294006347656,73.65241241455078
2011-12-08,95.69206237792969,76.43504333496094,165.97999572753906,22.987449645996094,18.537538528442383,73.65241241455078
2011-12-09,97.31330871582031,75.90990447998047,166.39999389648438,23.071992874145508,18.479061126708984,73.63629150390625
2011-12-12,95.8927993774414,76.17247772216797,161.99000549316406,22.776090621948242,18.67120361328125,73.63629150390625
2011-12-13,94.99724578857422,76.52252960205078,158.4499969482422,22.86908721923828,18.854991912841797,73.63629150390625
2011-12-14,93.98590087890625,76.84347534179688,152.88999938964844,22.05746841430664,18.89676284790039,73.65241241455078
2011-12-15,94.32557678222656,76.77783966064453,152.3300018310547,21.94755744934082,18.846637725830078,73.63629150390625
2011-12-16,94.46543884277344,77.1497573852539,155.22999572753906,22.12510108947754,18.788158416748047,73.65241241455078
2011-12-19,93.4554214477539,77.41238403320312,154.8699951171875,22.023649215698242,18.854991912841797,73.65241241455078
2011-12-20,96.28340148925781,76.71221923828125,156.97999572753906,22.53091049194336,18.696266174316406,73.65241241455078
2011-12-21,96.46987915039062,76.46422576904297,157.16000366210938,22.691545486450195,18.696266174316406,73.65241241455078
2011-12-22,97.32445526123047,76.55908966064453,156.0399932861328,22.716909408569336,18.696266174316406,73.65241241455078
2011-12-23,98.19463348388672,76.24542236328125,156.30999755859375,22.826812744140625,18.704620361328125,73.65241241455078
2011-12-27,98.27232360839844,76.28858184814453,154.91000366210938,22.928268432617188,18.66284942626953,73.63629150390625
2011-12-28,96.98263549804688,76.77075958251953,151.02999877929688,22.65772819519043,18.838285446166992,73.6395263671875
2011-12-29,97.98487091064453,76.86575317382812,150.33999633789062,22.725360870361328,18.804866790771484,73.6395263671875
2011-12-30,97.503173828125,77.13607788085938,151.99000549316406,22.691545486450195,18.771448135375977,73.6395263671875
2012-01-03,99.05702209472656,76.64656829833984,155.9199981689453,23.367895126342773,18.612722396850586,73.62346649169922
2012-01-04,99.21239471435547,76.40543365478516,156.7100067138672,23.54543685913086,18.71297264099121,73.62346649169922
2012-01-05,99.47657775878906,76.42005920410156,157.77999877929688,23.224170684814453,18.913467407226562,73.62346649169922
2012-01-06,99.22016143798828,76.71963500976562,157.1999969482422,23.32562255859375,18.980302810668945,73.62346649169922
2012-01-09,99.46099853515625,76.73423767089844,156.5,23.350988388061523,18.913467407226562,73.6395263671875
2012-01-10,100.3233871459961,76.5807876586914,158.63999938964844,23.52007293701172,18.89676284790039,73.6395263671875
2012-01-11,100.37775421142578,77.02647399902344,159.6699981689453,23.45244026184082,18.980302810668945,73.62346649169922
2012-01-12,100.6186294555664,76.86575317382812,160.3800048828125,23.122718811035156,18.854991912841797,73.62346649169922
2012-01-13,100.09808349609375,77.20918273925781,159.25999450683594,23.071992874145508,19.00536346435547,73.62346649169922
2012-01-17,100.48654174804688,77.28221130371094,160.5,23.23262596130371,18.93852996826172,73.62346649169922
2012-01-18,101.59752655029297,77.04113006591797,161.60000610351562,23.241079330444336,18.771448135375977,73.62346649169922
2012-01-19,102.13360595703125,76.5807876586914,161.22000122070312,23.342533111572266,18.67120361328125,73.62346649169922
2012-01-20,102.5142822265625,76.31773376464844,162.07000732421875,23.173446655273438,18.687911987304688,73.62346649169922
2012-01-23,102.25013732910156,76.14970397949219,163.16000366210938,23.443984985351562,18.579309463500977,73.62346649169922
2012-01-24,102.13360595703125,76.23738098144531,162.00999450683594,23.486257553100586,18.604372024536133,73.62346649169922
2012-01-25,102.98822021484375,76.60272216796875,166.4199981689453,23.680706024169922,18.520832061767578,73.62346649169922
2012-01-26,102.45989227294922,77.01189422607422,167.27000427246094,23.74834442138672,18.50412368774414,73.62346649169922
2012-01-27,102.41331481933594,77.24567413330078,168.97000122070312,23.832883834838867,18.370458602905273,73.62346649169922
2012-01-30,102.06370544433594,77.50871276855469,168.02999877929688,23.587709426879883,18.437294006347656,73.6395263671875
2012-01-31,102.02484893798828,77.80101013183594,169.30999755859375,23.528528213500977,18.479061126708984,73.62346649169922
2012-02-01,102.9183120727539,77.53092956542969,169.55999755859375,23.604616165161133,18.395523071289062,73.62346649169922
2012-02-02,103.08143615722656,77.64071655273438,171.0500030517578,23.66379737854004,18.403873443603516,73.62346649169922
2012-02-03,104.52651977539062,77.02580261230469,167.63999938964844,23.942790985107422,18.403873443603516,73.62346649169922
2012-02-06,104.45657348632812,77.23808288574219,167.17999267578125,24.061153411865234,18.412229537963867,73.6395263671875
2012-02-07,104.72074127197266,76.74036407470703,169.6999969482422,24.044248580932617,18.286916732788086,73.62346649169922
2012-02-08,105.03153991699219,76.77693176269531,168.5,24.154150009155273,18.303627014160156,73.6395263671875
2012-02-09,105.16356658935547,76.601318359375,168.02000427246094,24.280969619750977,18.311981201171875,73.62346649169922
2012-02-10,104.38663482666016,77.03315734863281,167.13999938964844,24.05270004272461,18.42893409729004,73.6395263671875
2012-02-13,105.16356658935547,76.98192596435547,167.50999450683594,24.111881256103516,18.403873443603516,73.62346649169922
2012-02-14,105.03153991699219,77.14289855957031,167.1199951171875,24.10342788696289,18.495769500732422,73.6395263671875
2012-02-15,104.54203796386719,77.20150756835938,168.11000061035156,24.187971115112305,18.55424690246582,73.62346649169922
2012-02-16,105.69969177246094,76.85018920898438,168.0,24.297876358032227,18.487411499023438,73.6395263671875
2012-02-17,105.97933959960938,76.76966857910156,167.35000610351562,24.255605697631836,18.487411499023438,73.62346649169922
2012-02-21,106.02593231201172,76.49148559570312,171.02000427246094,24.636049270629883,18.412229537963867,73.62346649169922
2012-02-22,105.68413543701172,76.79161071777344,172.94000244140625,24.864320755004883,18.437294006347656,73.62346649169922
2012-02-23,106.1502456665039,76.90135955810547,173.02000427246094,24.940410614013672,18.295272827148438,73.62346649169922
2012-02-24,106.38335418701172,76.9599838256836,172.22999572753906,25.092588424682617,18.22008514404297,73.6395263671875
2012-02-27,106.5620346069336,77.21614837646484,171.6999969482422,24.88968276977539,18.278564453125,73.62346649169922
2012-02-28,106.87279510498047,77.25276184082031,173.49000549316406,24.881229400634766,18.195022583007812,73.62346649169922
2012-02-29,106.45323944091797,76.94528198242188,164.2899932861328,24.78822898864746,18.345394134521484,73.6395263671875
2012-03-01,107.0048599243164,76.6960678100586,166.61000061035156,25.177133560180664,18.345394134521484,73.62346649169922
2012-03-02,106.67859649658203,77.00399780273438,166.33999633789062,24.92350196838379,18.470706939697266,73.62346649169922
2012-03-05,106.24349975585938,76.85002899169922,165.64999389648438,24.805139541625977,18.453998565673828,73.62346649169922
2012-03-06,104.68963623046875,77.17261505126953,162.6999969482422,24.399330139160156,18.570955276489258,73.62346649169922
2012-03-07,105.41995239257812,77.02592468261719,163.6300048828125,24.509233474731445,18.545894622802734,73.62346649169922
2012-03-08,106.46876525878906,76.79866027832031,165.27999877929688,24.712139129638672,18.420581817626953,73.6395263671875
2012-03-09,106.88056945800781,76.74000549316406,166.3800048828125,24.779775619506836,18.596017837524414,73.6395263671875
2012-03-12,106.88832092285156,76.718017578125,165.07000732421875,24.74595832824707,18.570955276489258,73.6395263671875
2012-03-13,108.81510925292969,76.16815948486328,162.3000030517578,24.855865478515625,18.629432678222656,73.6395263671875
2012-03-14,108.69855499267578,75.29570007324219,159.57000732421875,24.686777114868164,18.72968101501465,73.62346649169922
2012-03-15,109.3278579711914,75.27369689941406,161.0800018310547,24.703685760498047,18.654495239257812,73.62346649169922
2012-03-16,109.479248046875,75.25164031982422,161.3000030517578,25.008041381835938,18.529184341430664,73.62346649169922
2012-03-19,109.90846252441406,74.78981018066406,161.58999633789062,24.965774536132812,18.42893409729004,73.6395263671875
2012-03-20,109.58849334716797,74.8264389038086,160.1300048828125,24.661415100097656,18.46235466003418,73.6395263671875
2012-03-21,109.4090347290039,75.20774841308594,160.2100067138672,24.602235794067383,18.470706939697266,73.6395263671875
2012-03-22,108.620849609375,75.30308532714844,159.57000732421875,24.407785415649414,18.495769500732422,73.6395263671875
2012-03-23,108.97201538085938,75.58163452148438,161.52999877929688,24.644506454467773,18.395523071289062,73.6395263671875
2012-03-26,110.5014419555664,75.49362182617188,164.39999389648438,24.754411697387695,18.278564453125,73.6395263671875
2012-03-27,110.15811920166016,75.91156005859375,163.24000549316406,24.652957916259766,18.345394134521484,73.62346649169922
2012-03-28,109.6119155883789,75.77963256835938,161.50999450683594,24.416236877441406,18.337045669555664,73.6395263671875
2012-03-29,109.42461395263672,76.09485626220703,161.27999877929688,24.078062057495117,18.32868766784668,73.62346649169922
2012-03-30,109.87723541259766,75.72096252441406,162.1199951171875,24.348604202270508,18.303627014160156,73.62346649169922
2012-04-02,110.68093872070312,75.90235900878906,162.94000244140625,24.661415100097656,18.261857986450195,73.6073989868164
2012-04-03,110.22836303710938,75.34423828125,159.88999938964844,24.5515079498291,18.395523071289062,73.62346649169922
2012-04-04,109.13592529296875,75.72604370117188,157.2100067138672,24.17106056213379,18.487411499023438,73.6073989868164
2012-04-05,109.0812759399414,76.0638656616211,158.30999755859375,24.264062881469727,18.545894622802734,73.62346649169922
2012-04-09,107.8561782836914,76.8424072265625,159.3699951171875,24.154150009155273,18.487411499023438,73.6395263671875
2012-04-10,106.04584503173828,77.20222473144531,161.10000610351562,23.832883834838867,18.512475967407227,73.6395263671875
2012-04-11,106.9041748046875,76.9011459350586,161.07000732421875,23.892066955566406,18.487411499023438,73.6395263671875
2012-04-12,108.30096435546875,76.74690246582031,162.6999969482422,24.204877853393555,18.362106323242188,73.62346649169922
2012-04-13,107.01344299316406,77.2096176147461,160.85000610351562,23.959701538085938,18.512475967407227,73.6073989868164
2012-04-16,106.94316101074219,77.18757629394531,160.4600067138672,23.722978591918945,18.437294006347656,73.62346649169922
2012-04-17,108.52727508544922,77.1067886352539,160.25,23.832883834838867,18.42893409729004,73.62346649169922
2012-04-18,108.16051483154297,77.2610092163086,159.30999755859375,23.604616165161133,18.42893409729004,73.62346649169922
2012-04-19,107.46600341796875,77.34912872314453,159.42999267578125,23.613073348999023,18.420581817626953,73.6395263671875
2012-04-20,107.6454849243164,77.35647583007812,159.5399932861328,23.706069946289062,18.32033348083496,73.62346649169922
2012-04-23,106.74031066894531,77.51072692871094,159.07000732421875,23.66379737854004,18.378812789916992,73.6395263671875
2012-04-24,107.14608764648438,77.31242370605469,159.3000030517578,23.66379737854004,18.32868766784668,73.6395263671875
2012-04-25,108.6131362915039,77.2169418334961,159.6199951171875,23.7990665435791,18.286916732788086,73.62346649169922
2012-04-26,109.37004852294922,77.47400665283203,161.02999877929688,23.849794387817383,18.261857986450195,73.6395263671875
2012-04-27,109.54948425292969,77.55479431152344,161.3800048828125,23.925884246826172,18.228443145751953,73.62346649169922
2012-04-30,109.14371490478516,77.62091064453125,161.8800048828125,24.018882751464844,18.22008514404297,73.6395263671875
2012-05-01,109.82262420654297,77.4796371459961,161.32000732421875,24.018882751464844,18.23679542541504,73.6395263671875
2012-05-02,109.49484252929688,77.62679290771484,160.58999633789062,23.706069946289062,18.295272827148438,73.6395263671875
2012-05-03,108.65989685058594,77.61940002441406,158.97000122070312,23.443984985351562,18.311981201171875,73.62346649169922
2012-05-04,106.9041748046875,77.92835235595703,159.47000122070312,23.02971839904785,18.38716697692871,73.62346649169922
2012-05-07,106.98223114013672,77.90626525878906,159.0800018310547,22.978992462158203,18.412229537963867,73.6395263671875
2012-05-08,106.55305480957031,78.08287048339844,156.0,22.894451141357422,18.453998565673828,73.6395263671875
2012-05-09,105.92098236083984,78.14904022216797,154.47000122070312,22.716909408569336,18.529184341430664,73.6395263671875
2012-05-10,106.1395034790039,78.03868103027344,154.77000427246094,22.725360870361328,18.545894622802734,73.6395263671875
2012-05-11,105.81953430175781,78.29619598388672,153.55999755859375,22.556276321411133,18.579309463500977,73.6395263671875
2012-05-14,104.64905548095703,78.64190673828125,151.3300018310547,22.260372161865234,18.66284942626953,73.6395263671875
2012-05-15,104.04816436767578,78.66395568847656,149.74000549316406,22.302642822265625,18.813220977783203,73.6395263671875
2012-05-16,103.65023803710938,78.72279357910156,149.4600067138672,22.277280807495117,18.854991912841797,73.6395263671875
2012-05-17,102.11298370361328,79.01700592041016,152.8000030517578,22.22655487060547,18.838285446166992,73.6395263671875
2012-05-18,101.2390365600586,78.96552276611328,154.5500030517578,22.209646224975586,18.76309585571289,73.6395263671875
2012-05-21,102.97915649414062,78.75955200195312,154.64999389648438,22.50554847717285,18.704620361328125,73.6395263671875
2012-05-22,103.15862274169922,78.59036254882812,152.0800018310547,22.184282302856445,18.89676284790039,73.6073989868164
2012-05-23,103.2132568359375,78.79635620117188,151.6199951171875,21.939105987548828,18.96359634399414,73.6073989868164
2012-05-24,103.41610717773438,78.62712097167969,151.41000366210938,21.94755744934082,19.038780212402344,73.6395263671875
2012-05-25,103.08059692382812,78.85521697998047,152.67999267578125,22.023649215698242,19.063840866088867,73.6395263671875
2012-05-29,104.32913970947266,78.78897857666016,151.02000427246094,21.93065071105957,19.04713249206543,73.6395263671875
2012-05-30,102.81527709960938,79.53929901123047,151.91000366210938,21.524839401245117,19.1975040435791,73.6395263671875
2012-05-31,102.58897399902344,79.84832000732422,151.6199951171875,21.33884620666504,19.20585823059082,73.6395263671875
2012-06-01,100.00614929199219,80.53418731689453,157.5,20.89921760559082,19.147382736206055,73.6395263671875
2012-06-04,99.9593276977539,80.07002258300781,157.32000732421875,21.017580032348633,19.063840866088867,73.6395263671875
2012-06-05,100.71623992919922,79.80479431152344,157.13999938964844,20.941490173339844,19.130674362182617,73.6395263671875
2012-06-06,102.97915649414062,79.28167724609375,157.2100067138672,21.33039093017578,18.971946716308594,73.62346649169922
2012-06-07,103.04156494140625,79.47323608398438,154.5,21.186664581298828,18.997011184692383,73.62346649169922
2012-06-08,103.86092376708984,79.53215789794922,154.72999572753906,21.254301071166992,19.055484771728516,73.62346649169922
2012-06-11,102.54219055175781,79.74580383300781,155.36000061035156,20.865400314331055,19.080551147460938,73.62346649169922
2012-06-12,103.72046661376953,79.31845092773438,156.4600067138672,20.96685218811035,19.013717651367188,73.6395263671875
2012-06-13,103.05718994140625,79.73845672607422,157.1199951171875,20.80621910095215,18.955238342285156,73.6395263671875
2012-06-14,104.1496353149414,79.52479553222656,157.75,21.051395416259766,18.880056381225586,73.6395263671875
2012-06-15,105.21484375,79.89319610595703,157.83999633789062,21.017580032348633,18.796512603759766,73.62346649169922
2012-06-18,105.41873168945312,79.87106323242188,157.92999267578125,21.034486770629883,18.880056381225586,73.6395263671875
2012-06-19,106.43842315673828,79.59850311279297,157.16000366210938,21.2120304107666,18.738035202026367,73.6073989868164
2012-06-20,106.265869140625,79.43643188476562,155.97000122070312,20.865400314331055,18.76309585571289,73.6073989868164
2012-06-21,103.88140106201172,79.6058578491211,152.02000427246094,20.41731834411621,18.96359634399414,73.6395263671875
2012-06-22,104.68144226074219,79.25957489013672,152.63999938964844,20.620223999023438,18.921823501586914,73.62346649169922
2012-06-25,103.0029525756836,79.69425964355469,153.75999450683594,20.831579208374023,18.980302810668945,73.6395263671875
2012-06-26,103.52057647705078,79.51741790771484,152.6199951171875,20.975305557250977,18.946884155273438,73.6395263671875
2012-06-27,104.4540023803711,79.62794494628906,152.8300018310547,21.09366798400879,19.00536346435547,73.62346649169922
2012-06-28,104.15592956542969,79.88583374023438,151.0500030517578,20.865400314331055,19.030424118041992,73.6395263671875
2012-06-29,106.75214385986328,79.51741790771484,155.19000244140625,21.770017623901367,18.771448135375977,73.6073989868164
2012-07-02,107.07376861572266,79.88634490966797,155.08999633789062,21.727746963500977,18.813220977783203,73.6073989868164
2012-07-03,107.77970886230469,79.68716430664062,157.4600067138672,22.336462020874023,18.796512603759766,73.6073989868164
2012-07-05,107.29334259033203,79.901123046875,155.67999267578125,22.421005249023438,19.04713249206543,73.6073989868164
2012-07-06,106.27368927001953,80.18157958984375,153.7100067138672,21.90528678894043,19.17244529724121,73.6073989868164
2012-07-09,106.1403579711914,80.40284729003906,154.0399932861328,22.294191360473633,19.11396598815918,73.6073989868164
2012-07-10,105.21484375,80.43970489501953,152.14999389648438,22.006742477416992,19.180795669555664,73.6073989868164
2012-07-11,105.23052215576172,80.36592864990234,152.99000549316406,22.251916885375977,19.1975040435791,73.6073989868164
2012-07-12,104.72066497802734,80.55045318603516,152.58999633789062,22.302642822265625,19.239276885986328,73.6073989868164
2012-07-13,106.4776382446289,80.48401641845703,154.13999938964844,22.573184967041016,19.155733108520508,73.62346649169922
2012-07-16,106.22663879394531,80.66110229492188,154.2100067138672,22.8521785736084,19.097257614135742,73.6073989868164
2012-07-17,106.95612335205078,80.4544677734375,153.47000122070312,22.877540588378906,19.080551147460938,73.6073989868164
2012-07-18,107.74830627441406,80.53567504882812,153.0500030517578,23.0804443359375,19.063840866088867,73.6073989868164
2012-07-19,108.03068542480469,80.41754913330078,153.3800048828125,23.359439849853516,19.055484771728516,73.62346649169922
2012-07-20,107.04239654541016,80.73490142822266,153.6699981689453,23.359439849853516,19.1975040435791,73.6073989868164
2012-07-23,105.9599609375,80.8676986694336,153.02999877929688,22.86908721923828,19.22256851196289,73.6073989868164
2012-07-24,105.05005645751953,81.02262878417969,153.52000427246094,22.733816146850586,19.297754287719727,73.62346649169922
2012-07-25,105.0736083984375,81.06692504882812,155.6699981689453,22.902904510498047,19.1975040435791,73.6395263671875
2012-07-26,106.80709075927734,80.81602478027344,156.77000427246094,22.945175170898438,19.00536346435547,73.62346649169922
2012-07-27,108.77584075927734,80.2331771850586,157.5399932861328,23.18189811706543,18.997011184692383,73.6395263671875
2012-07-30,108.77584075927734,80.4914321899414,157.42999267578125,23.317169189453125,19.022071838378906,73.6395263671875
2012-07-31,108.0149917602539,80.6315689086914,156.49000549316406,23.03817367553711,18.971946716308594,73.6073989868164
2012-08-01,107.92084503173828,80.33750915527344,155.13999938964844,23.071992874145508,19.10561180114746,73.62346649169922
2012-08-02,107.17574310302734,80.52961730957031,154.1300048828125,22.877540588378906,19.139028549194336,73.62346649169922
2012-08-03,109.30134582519531,80.10841369628906,155.5500030517578,23.266443252563477,18.905113220214844,73.62346649169922
2012-08-06,109.51316833496094,80.16014099121094,156.3000030517578,23.401714324951172,18.880056381225586,73.6395263671875
2012-08-07,110.06220245361328,79.73896026611328,156.27999877929688,23.579252243041992,18.880056381225586,73.62346649169922
2012-08-08,110.19552612304688,79.62814331054688,156.47999572753906,23.646888732910156,18.913467407226562,73.6073989868164
2012-08-09,110.28968811035156,79.56901550292969,156.99000549316406,23.841341018676758,18.980302810668945,73.6073989868164
2012-08-10,110.47002410888672,79.79804229736328,157.17999267578125,23.714523315429688,18.946884155273438,73.6073989868164
2012-08-13,110.41512298583984,79.74635314941406,155.99000549316406,23.528528213500977,18.921823501586914,73.6073989868164
2012-08-14,110.43084716796875,79.35474395751953,155.1300048828125,23.553892135620117,18.93017578125,73.6073989868164
2012-08-15,110.55635070800781,78.95562744140625,155.6300048828125,23.75679588317871,18.980302810668945,73.6073989868164
2012-08-16,111.3720703125,78.7635498046875,156.55999755859375,23.849794387817383,18.913467407226562,73.6073989868164
2012-08-17,111.52113342285156,78.85963439941406,156.72000122070312,23.883609771728516,18.946884155273438,73.6073989868164
2012-08-20,111.52896118164062,78.90391540527344,157.25999450683594,23.993518829345703,18.921823501586914,73.6073989868164
2012-08-21,111.19169616699219,78.97044372558594,158.8300018310547,24.21333122253418,18.796512603759766,73.6073989868164
2012-08-22,111.23872375488281,79.58378601074219,160.5399932861328,24.340150833129883,18.704620361328125,73.6073989868164
2012-08-23,110.32882690429688,79.72415924072266,161.88999938964844,24.22178840637207,18.67120361328125,73.6073989868164
2012-08-24,110.99561309814453,79.68718719482422,161.97000122070312,24.111881256103516,18.72968101501465,73.6073989868164
2012-08-27,111.01909637451172,79.8941421508789,161.36000061035156,24.001972198486328,18.746387481689453,73.6073989868164
2012-08-28,110.90928649902344,79.92366027832031,161.63999938964844,24.018882751464844,18.67120361328125,73.6073989868164
2012-08-29,110.99561309814453,79.87197875976562,160.58999633789062,24.061153411865234,18.704620361328125,73.6073989868164
2012-08-30,110.19552612304688,80.01974487304688,160.52000427246094,24.086519241333008,18.746387481689453,73.6073989868164
2012-08-31,110.72106170654297,80.53693389892578,164.22000122070312,24.340150833129883,18.629432678222656,73.6073989868164
2012-09-04,110.6191177368164,80.35276794433594,164.47999572753906,24.348604202270508,18.654495239257812,73.6073989868164
2012-09-05,110.52494812011719,80.32318115234375,164.30999755859375,24.230241775512695,18.637784957885742,73.62346649169922
2012-09-06,112.76826477050781,79.77559661865234,164.88999938964844,24.22178840637207,18.587663650512695,73.62346649169922
2012-09-07,113.20751190185547,79.87916564941406,168.44000244140625,24.492324829101562,18.38716697692871,73.6073989868164
2012-09-10,112.56434631347656,79.91618347167969,167.2899932861328,24.526145935058594,18.44564437866211,73.6073989868164
2012-09-11,112.87808990478516,79.7681884765625,167.89999389648438,24.57686996459961,18.303627014160156,73.6073989868164
2012-09-12,113.25452423095703,79.37596893310547,167.9199981689453,24.703685760498047,18.286916732788086,73.6073989868164
2012-09-13,114.98018646240234,79.60538482666016,171.30999755859375,24.872774124145508,18.16996192932129,73.6073989868164
2012-09-14,115.49002838134766,78.85801696777344,171.8000030517578,25.13486099243164,18.07806968688965,73.6073989868164
2012-09-17,115.09780883789062,79.02083587646484,170.39999389648438,24.441600799560547,18.103132247924805,73.6073989868164
2012-09-18,115.00372314453125,79.2206039428711,171.72000122070312,24.264062881469727,18.161605834960938,73.6073989868164
2012-09-19,115.06645202636719,79.4056167602539,171.74000549316406,23.90897560119629,18.103132247924805,73.6073989868164
2012-09-20,115.07428741455078,79.45000457763672,171.47000122070312,24.044248580932617,18.186670303344727,73.6073989868164
2012-09-21,115.02619934082031,79.62014770507812,171.9600067138672,24.204877853393555,18.16996192932129,73.6073989868164
2012-09-24,114.85271453857422,79.79773712158203,171.0500030517578,23.95124626159668,18.211732864379883,73.6073989868164
2012-09-25,113.63043975830078,80.09376525878906,170.77000427246094,23.97661018371582,18.245147705078125,73.6073989868164
2012-09-26,112.99173736572266,80.42678833007812,169.80999755859375,23.807523727416992,18.278564453125,73.6073989868164
2012-09-27,114.05631256103516,80.25654602050781,172.33999633789062,24.10342788696289,18.228443145751953,73.62346649169922
2012-09-28,113.5279541015625,80.25654602050781,171.88999938964844,24.24715232849121,18.311981201171875,73.6073989868164
2012-10-01,113.82756805419922,80.4054946899414,172.2899932861328,24.280969619750977,18.27021026611328,73.6073989868164
2012-10-02,113.94587707519531,80.35359191894531,172.10000610351562,24.154150009155273,18.25350570678711,73.62346649169922
2012-10-03,114.41111755371094,80.4350814819336,172.41000366210938,23.739887237548828,18.303627014160156,73.6073989868164
2012-10-04,115.23114776611328,80.11653900146484,173.61000061035156,24.255605697631836,18.17831802368164,73.6073989868164
2012-10-05,115.23909759521484,79.75344848632812,172.6199951171875,24.1287899017334,18.17831802368164,73.6073989868164
2012-10-08,114.8448486328125,80.01276397705078,172.0500030517578,24.061153411865234,18.22008514404297,73.6073989868164
2012-10-09,113.70929718017578,79.84981536865234,170.99000549316406,24.238697052001953,18.337045669555664,73.6073989868164
2012-10-10,112.98385620117188,80.04244232177734,170.83999633789062,24.19642448425293,18.295272827148438,73.62346649169922
2012-10-11,113.04691314697266,80.11653900146484,171.32000732421875,24.47541618347168,18.261857986450195,73.62346649169922
2012-10-12,112.67630767822266,80.12393951416016,170.05999755859375,24.137243270874023,18.23679542541504,73.6073989868164
2012-10-15,113.61467742919922,80.14614868164062,168.35000610351562,24.018882751464844,18.245147705078125,73.62346649169922
2012-10-16,114.7659683227539,79.7682876586914,169.4199981689453,24.035791397094727,18.16996192932129,73.6073989868164
2012-10-17,115.28644561767578,79.26444244384766,169.5399932861328,24.044248580932617,18.07806968688965,73.62346649169922
2012-10-18,114.98678588867188,79.12369537353516,168.7899932861328,24.035791397094727,18.15325355529785,73.6073989868164
2012-10-19,113.0705795288086,79.45709991455078,166.97000122070312,23.672252655029297,18.22008514404297,73.6073989868164
2012-10-22,113.08634948730469,79.19036865234375,167.5800018310547,23.562345504760742,18.22008514404297,73.6073989868164
2012-10-23,111.5171127319336,79.56829071044922,165.42999267578125,23.2748966217041,18.303627014160156,73.62346649169922
2012-10-24,111.20169830322266,79.39785766601562,164.86000061035156,23.20726203918457,18.303627014160156,73.62346649169922
2012-10-25,111.52497863769531,79.10884094238281,166.02000427246094,23.266443252563477,18.32033348083496,73.6073989868164
2012-10-26,111.46192169189453,79.61271667480469,165.92999267578125,23.317169189453125,18.32033348083496,73.6073989868164
2012-10-31,111.46192169189453,79.93866729736328,166.8300018310547,23.30025863647461,18.286916732788086,73.62346649169922
2012-11-01,112.62899780273438,79.7791976928711,166.07000732421875,23.342533111572266,18.311981201171875,73.62346649169922
